Item,Job #
1147,380223
1147,380460
1147,381068
1147,381080
1147,390960
1147,391218
1147,400006
1147,410090
1147,411625
1147,421204
1150,380209
1150,381084
1150,381745
1150,391024
1150,391824
1155,380272
1156,380272
1157,380230
1157,380668
1157,380868
1157,381373
1158,380230
1158,380667
1158,381268
1158,381379
1158,381608
1158,390153
1158,401195
1158,401335
1158,401665
1158,401908
1158,410160
1159,380229
1159,380275
1160,380219
1160,381493
1160,381690
1161,380218
1161,380307
1161,390177
1161,390886
1161,390633
1161,391050
1161,392068
1161,392388
1161,400209
1161,401244
1161,401167
1161,401518
1162,380218
1162,380307
1162,381715
1162,390177
1162,390633
1162,390730
1162,391050
1162,392068
1162,400209
1162,400796
1162,401167
1163,380218
1163,380307
1164,380225
1164,381260
1164,381378
1165,380216
1165,380769
1165,381039
1165,381120
1165,381647
1165,390269
1166,380339
1166,380217
1167,380224
1168,380224
1169,380228
1169,380666
1169,381075
1169,381262
1169,390150
1169,390442
1169,390654
1170,380227
1170,380411
1170,380871
1170,381038
1170,381075
1170,381377
1170,381812
1170,390442
1170,390654
1170,391040
1170,391336
1170,391569
1171,380227
1171,380674
1171,381373
1171,390659
1172,380226
1172,380275
1172,380672
1173,380228
1173,381072
1173,381835
1174,380229
1174,380412
1174,380868
1174,381076
1174,390154
1175,380261
1175,381329
1175,381723
1175,390015
1175,390630
1175,390866
1175,391636
1175,392005
1175,400564
1175,400773
1175,400774
1175,400714
1175,401187
1175,401553
1175,402148
1175,410099
1175,410524
1175,410687
1175,410796
1175,410807
1175,410819
1175,410969
1175,411263
1175,411471
1175,412631
1175,420573
1175,421008
1176,380260
1176,381002
1177,380260
1177,381329
1177,381723
1177,390015
1177,391321
1180,380240
1180,380455
1181,380240
1182,380239
1182,380893
1183,380239
1183,380893
1185,380239
1185,380317
1185,380893
1186,380239
1186,380317
1186,381070
1187,380239
1187,380317
1187,381070
1188,380239
1188,380317
1188,381070
1190,380225
1192,380246
1192,420510
1192,420515
1193,380247
1193,420512
1194,380244
1194,391429
1195,380261
1195,381002
1196,380261
1196,381002
1196,391320
1196,392427
1196,400565
1196,402147
1196,410098
1196,410244
1196,410688
1196,410525
1196,410797
1196,410808
1196,410820
1196,411264
1196,412630
1196,421321
1197,380260
1197,401553
1197,401895
1197,410244
1197,411906
1197,412630
1199,380288
1200,380287
1201,380241
1201,380657
1202,380241
1202,380657
1203,380241
1203,380657
1204,380241
1204,380657
1204,380892
1205,380241
1205,380657
1205,380892
1206,380241
1206,380657
1206,380892
1207,380243
1209,380248
1217,380264
1242,380308
1242,380447
1242,380263
1242,380841
1242,381028
1242,390257
1242,390249
1243,380447
1243,380263
1243,380841
1243,381028
1244,380447
1244,380263
1245,380447
1245,380263
1245,381028
1245,390257
1245,390249
1246,381049
1246,381522
1246,381634
1248,380284
1250,380232
1251,380232
1253,380266
1253,380200
1253,380487
1253,390351
1254,380200
1254,380487
1254,380920
1257,380654
1257,380215
1262,380282
1263,380282
1264,380283
1265,380281
1266,380280
1267,380283
1268,380282
1269,380197
1270,380283
1275,380595
1275,381332
1275,390761
1275,392420
1277,380289
1279,380289
1280,380289
1281,380289
1287,380272
1287,381073
1287,381266
1287,381378
1288,380270
1294,380328
1295,380328
1295,380410
1295,380672
1295,381265
1295,381378
1295,381609
1295,390153
1295,390658
1295,390441
1296,390657
1296,391816
1296,400034
1296,400451
1296,400461
1296,400971
1297,400247
1299,380867
1299,381266
1299,390657
1299,390441
1299,391333
1299,391816
1299,400034
1299,400247
1299,400451
1299,400461
1299,400690
1299,400827
1299,401413
1300,380672
1300,380867
1300,381074
1300,381266
1300,390657
1300,390441
1300,391333
1300,391816
1300,400827
1301,391041
1301,391816
1301,400827
1301,401413
1305,380411
1305,380273
1305,380333
1305,381075
1305,390654
1306,380273
1306,381812
1306,390654
1307,380273
1307,380666
1307,380871
1307,381038
1307,381075
1307,390150
1307,390442
1307,390654
1307,391569
1307,392345
1307,400026
1307,400970
1307,401194
1307,401334
1307,401669
1307,401910
1307,402138
1307,420608
1307,421031
1308,380270
1308,380415
1308,380867
1308,381072
1308,381265
1308,381378
1309,380274
1309,380333
1310,380274
1310,381835
1310,391338
1311,380274
1311,380673
1311,380872
1313,380276
1313,380344
1313,380408
1313,380626
1313,380776
1313,380789
1313,380895
1313,381048
1313,391947
1314,380276
1314,380344
1314,380408
1314,380626
1314,380776
1314,380789
1314,381048
1314,391947
1314,392006
1315,380276
1315,380895
1316,380276
1316,380895
1317,381217
1320,380472
1320,400000
1320,410279
1320,411660
1321,380472
1322,380472
1322,400000
1322,401784
1322,410280
1322,411661
1323,380279
1323,380620
1323,381205
1324,380277
1324,380622
1324,380904
1325,380277
1325,380622
1325,380904
1326,380277
1326,380904
1329,380285
1330,380285
1331,380285
1332,380885
1332,380294
1332,380616
1332,391324
1332,391624
1333,380294
1333,380616
1333,381005
1333,391646
1334,381078
1335,380899
1335,380593
1336,380899
1336,380593
1337,380677
1338,380770
1339,380770
1340,380276
1340,380626
1340,380776
1340,380789
1340,380888
1341,380291
1342,380291
1343,380770
1344,380292
1345,380293
1345,380609
1346,380293
1347,380402
1347,380318
1348,380318
1349,380286
1370,380304
1370,380788
1370,380723
1370,380886
1370,391522
1370,401985
1371,380304
1371,380886
1372,380315
1372,380408
1373,380316
1373,380344
1373,380407
1374,380316
1374,380344
1374,380407
1375,380316
1375,380344
1375,380408
1376,380314
1376,380408
1377,380314
1377,380408
1378,380313
1378,390358
1379,380313
1379,390358
1380,380313
1380,390358
1385,380305
1387,380319
1387,390769
1387,391311
1387,400146
1388,380305
1388,380647
1389,380317
1390,380317
1391,380507
1391,380512
1392,380507
1392,380512
1393,380311
1394,380311
1395,380611
1396,380611
1399,380925
1399,390685
1399,390587
1399,391251
1400,380311
1400,380471
1401,380311
1401,380471
1402,380506
1402,380511
1403,380510
1403,380504
1403,381069
1405,380327
1406,380327
1407,380318
1408,380318
1409,380318
1410,380318
1411,380318
1412,380318
1413,380318
1414,380318
1415,380250
1416,380899
1416,380593
1423,380200
1423,380487
1423,380920
1423,390351
1425,380278
1425,380621
1425,380965
1425,381273
1425,381568
1425,390864
1426,380329
1426,380619
1426,380863
1426,381203
1426,381309
1426,390854
1484,380885
1484,380331
1484,380615
1484,381204
1501,380332
1501,380603
1501,381194
1513,380732
1514,380732
1515,380732
1516,380732
1524,380650
1524,380894
1525,380650
1525,380894
1525,381283
1526,380650
1526,380894
1534,381256
1535,381256
1538,381063
1538,381270
1538,381424
1538,391963
1538,401628
1538,420938
1539,381063
1539,381270
1539,381424
1539,391963
1539,401628
1539,420938
1540,381063
1540,381270
1540,381424
1540,391963
1540,401628
1540,420938
1541,380919
1541,381588
1544,380919
1544,381588
1545,380919
1545,381588
1549,390358
1550,390358
1555,381047
1557,380895
1557,391947
1558,380338
1559,380338
1560,380338
1561,380337
1564,380334
1565,380334
1569,381615
1569,390127
1569,390191
1569,391214
1569,391604
1569,392322
1569,400217
1569,400382
1569,401260
1569,410536
1574,380510
1574,380504
1575,380510
1575,380504
1576,380510
1576,380504
1577,380507
1577,380512
1577,381058
1578,380507
1578,380512
1579,380333
1580,380333
1580,381265
1581,380200
1581,380487
1581,390351
1581,390628
1581,390686
1588,390127
1588,390191
1588,390512
1588,391214
1588,391604
1588,392216
1588,400262
1588,400729
1588,401260
1588,410536
1588,410771
1595,380339
1595,380876
1595,381285
1595,381489
1604,390008
1610,380596
1610,381370
1610,401367
1611,380416
1612,380472
1613,380671
1613,381076
1613,381267
1616,381008
1617,380414
1617,380668
1617,380868
1617,381073
1617,381373
1617,381610
1617,391041
1618,380409
1618,380670
1618,380869
1618,381073
1618,381376
1618,381611
1619,380506
1619,380511
1620,380506
1620,380511
1620,381089
1621,380506
1621,380511
1622,380507
1622,380512
1623,380507
1623,380512
1624,380507
1624,380512
1624,381058
1625,380507
1625,380512
1626,380469
1626,390371
1626,400732
1626,401587
1627,380563
1627,381101
1627,390466
1627,390965
1627,391777
1627,400108
1627,400559
1627,400764
1627,401159
1627,401929
1628,380410
1628,381076
1628,381374
1628,381605
1629,381008
1630,380899
1630,380593
1631,380899
1631,380593
1632,380414
1633,380413
1633,381674
1634,380410
1634,380673
1634,381605
1634,392111
1634,400689
1635,380410
1635,380673
1636,380413
1636,380872
1636,390439
1636,390655
1637,380416
1638,380420
1639,380421
1640,380668
1641,380668
1642,380422
1642,381087
1642,390456
1643,380422
1643,381087
1643,390456
1644,380927
1644,380417
1644,380418
1644,380762
1644,380896
1644,380897
1644,380905
1644,380906
1644,380962
1644,380898
1644,381333
1644,381334
1644,381364
1644,381365
1644,381381
1644,381423
1644,381490
1644,381496
1644,381586
1644,381711
1644,381810
1644,390111
1644,390112
1644,390138
1644,390270
1644,390271
1644,381290
1644,390790
1644,390793
1644,391120
1644,391215
1644,391295
1644,391361
1644,391369
1644,391496
1644,391772
1644,392052
1644,392211
1644,400707
1644,392416
1644,400088
1644,400383
1644,400486
1644,400487
1644,400590
1644,400595
1644,400815
1644,401263
1644,401771
1644,401829
1644,402074
1644,402075
1644,410003
1644,410412
1644,410469
1644,410607
1644,410710
1644,410876
1644,411094
1644,411220
1644,411462
1646,380522
1647,380522
1648,380522
1650,380625
1651,380625
1652,380625
1653,380411
1653,381607
1662,380447
1663,380488
1665,380488
1674,380883
1675,381049
1676,380883
1678,380882
1679,380882
1679,381495
1680,380882
1680,381495
1681,381049
1685,380678
1685,381494
1703,380735
1703,380474
1703,380928
1703,381501
1704,380736
1704,380929
1704,381065
1704,380930
1704,381500
1706,380735
1706,380474
1706,381045
1706,380736
1706,380929
1706,380928
1706,381065
1706,380930
1706,381324
1706,381426
1706,381500
1706,381501
1706,381597
1706,381637
1706,381739
1706,390025
1706,390023
1706,390114
1706,390314
1706,390681
1706,390356
1706,390357
1706,390340
1706,390842
1706,390760
1706,390503
1706,390504
1706,390557
1706,390574
1706,390678
1706,390993
1706,390720
1706,390721
1706,390777
1706,390901
1706,390918
1706,391137
1706,391602
1706,391202
1706,391395
1706,391396
1706,391405
1706,391275
1706,391404
1706,391603
1706,391741
1706,391742
1706,391803
1706,391805
1706,391807
1706,391811
1706,391812
1706,391844
1706,391961
1706,391970
1706,391971
1706,392073
1706,392122
1706,392144
1706,392145
1706,392155
1706,392143
1706,392184
1706,392183
1706,392191
1706,392331
1706,392332
1706,392339
1706,400090
1706,392447
1706,400227
1706,400234
1706,400237
1706,400241
1706,400245
1706,400405
1706,400428
1706,400430
1706,400887
1706,400991
1706,401111
1706,401267
1706,401270
1706,401454
1706,401379
1706,401459
1706,401517
1706,401527
1706,401659
1706,401637
1706,401786
1706,401871
1706,401937
1706,401983
1706,401990
1706,410025
1706,410083
1706,410084
1706,410096
1706,410147
1706,410231
1706,410234
1706,410256
1706,410450
1706,410537
1706,410539
1706,410654
1706,410655
1706,410661
1706,410707
1706,410954
1706,411038
1706,411140
1706,411176
1706,411429
1706,411431
1706,411628
1706,411642
1706,411814
1706,411921
1706,412058
1706,412060
1706,412066
1706,412059
1706,412176
1706,412177
1706,412237
1706,411179
1706,412578
1706,420069
1706,420061
1706,421172
1706,420197
1706,420279
1706,421334
1706,420299
1706,420542
1706,420548
1706,420551
1706,420572
1706,420799
1706,420746
1706,420941
1706,420953
1706,420978
1706,421205
1706,421373
1706,421382
1706,421438
1707,380326
1707,390843
1707,400257
1707,401586
1707,410386
1708,380326
1708,380993
1708,390186
1708,390843
1708,391606
1708,400257
1708,401586
1708,410386
1709,380320
1712,380488
1713,380301
1713,381371
1714,380645
1715,380645
1718,380215
1719,381282
1721,380646
1722,380646
1723,380603
1724,380603
1725,380603
1726,380678
1726,381494
1726,381728
1726,390454
1726,390635
1726,390994
1726,392389
1726,400424
1726,401251
1726,401565
1727,380615
1727,381005
1727,391646
1728,380604
1729,380604
1730,380604
1731,380604
1732,380455
1734,380617
1737,380619
1737,381203
1737,381309
1738,380675
1739,380675
1740,380675
1741,380697
1741,381296
1741,390855
1742,380698
1742,380697
1742,381296
1742,390855
1743,380670
1743,381268
1743,381373
1745,380648
1746,380730
1747,380730
1748,380730
1749,380730
1750,380730
1752,380730
1753,380730
1754,380730
1755,381710
1756,381710
1757,380895
1757,391947
1758,380720
1759,380720
1760,381101
1760,381681
1760,390466
1760,390965
1760,400108
1760,400559
1760,401159
1760,400580
1760,401929
1760,402086
1760,410512
1766,380647
1766,381040
1766,381380
1769,380647
1769,381040
1770,380647
1773,380650
1773,380894
1773,381067
1773,381397
1773,381590
1773,390082
1773,390116
1773,390187
1773,390364
1773,390568
1773,390747
1773,390902
1773,381259
1773,390967
1773,392191
1774,380650
1774,380894
1774,381067
1774,381283
1774,381397
1774,381590
1774,381732
1774,390082
1774,390116
1774,390197
1774,390364
1774,390568
1774,390747
1774,390902
1774,381259
1774,390967
1774,391263
1774,391462
1774,391593
1774,392193
1775,380650
1775,380894
1775,381067
1775,381080
1775,381397
1775,381590
1775,381601
1775,390082
1775,390116
1775,390364
1775,390568
1775,390747
1775,390902
1775,381259
1775,390967
1775,390993
1776,380650
1776,380894
1776,381067
1776,381397
1776,381590
1776,381732
1776,390082
1776,390116
1776,390187
1776,390364
1776,390568
1776,390747
1776,381259
1776,391462
1776,391593
1777,380650
1777,380894
1777,381067
1777,381080
1777,381397
1777,381590
1777,381601
1777,381732
1777,390082
1777,390116
1777,390364
1777,390568
1777,390747
1777,381259
1777,391462
1777,391593
1778,390082
1778,390116
1778,390187
1778,390364
1779,381397
1779,390082
1779,390116
1779,390197
1779,390364
1780,390082
1780,390116
1780,390364
1781,390082
1781,390116
1781,390187
1781,390364
1781,390568
1781,390747
1782,390082
1782,390116
1782,390197
1782,390364
1782,390568
1782,390706
1782,390747
1783,390082
1783,390116
1783,390364
1783,390568
1783,390747
1783,390993
1785,391263
1788,380656
1788,380890
1788,381061
1788,381398
1788,381741
1788,390105
1788,390369
1788,390571
1788,390896
1788,390748
1788,391394
1788,392122
1791,380894
1791,381067
1791,381590
1791,390082
1791,390116
1791,390187
1791,390364
1791,390568
1791,390747
1791,390902
1791,381259
1791,390967
1791,391263
1792,380894
1792,381067
1792,381590
1792,381601
1792,390082
1792,390116
1792,390364
1792,390568
1792,390747
1792,390902
1792,381259
1792,390967
1792,390993
1795,380656
1795,380890
1795,381061
1795,381080
1795,381398
1795,381741
1795,390105
1795,390369
1795,390571
1795,390896
1795,390748
1795,391395
1795,391394
1795,392073
1795,392122
1796,380656
1796,380890
1796,381061
